Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Sales_Category
41518,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,20,60,39,248,52,12,18,97,40,Low
41518,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,20,0,30,24,212,30,9,-19,58,43,Low
41518,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,60,40,100,49,315,71,15,50,128,37,Medium
41518,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,80,50,120,55,453,84,18,50,148,50,Medium
41518,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,20,-20,100,104,1574,11,32,-67,123,56,Medium
41518,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,70,100,70,170,62,1059,74,19,49,145,41,Medium
41518,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,48,380,65,15,33,120,43,Medium
41518,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,80,100,50,180,67,599,83,25,36,160,59,Medium
41518,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,32,837,47,8,40,84,20,Low
41518,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,60,90,60,150,69,572,90,22,83,169,34,Medium
41518,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,60,40,100,44,886,64,12,59,115,24,Medium
41518,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,80,120,100,200,123,928,179,34,199,322,45,High
41518,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,50,80,70,130,81,588,118,22,125,212,34,High
41518,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,70,40,100,60,656,90,19,58,160,51,Medium
41518,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,130,110,210,100,981,145,28,156,261,40,High
41518,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,210,270,200,480,251,1268,295,77,291,582,99,High
41518,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,70,50,110,58,548,74,19,64,141,31,Medium
41518,West,Major Market,Amaretto,Beans,Coffee,California,Regular,150,-20,-70,130,122,2378,-13,39,-110,116,61,Medium
41518,West,Major Market,Colombian,Beans,Coffee,California,Regular,390,590,450,980,316,2580,474,110,465,842,161,High
41518,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,200,-30,-120,170,162,3421,-24,53,-178,147,96,Medium
41518,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,230,240,160,470,249,1775,249,69,232,531,93,High
41518,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,30,270,121,910,169,110,39,309,143,High
41518,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,240,320,220,560,253,1686,336,83,326,628,116,High
41518,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,160,240,170,400,253,1686,336,83,328,628,115,High
41518,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,160,170,110,330,249,1775,249,69,232,531,93,High
41518,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,190,-190,-280,0,302,6413,-302,114,-638,20,147,Low
41518,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,150,40,250,121,910,169,110,39,309,143,High
41518,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,130,210,140,340,162,1148,225,53,191,412,96,High
41518,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,160,120,260,122,801,176,39,171,318,61,High
41518,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,50,60,20,110,40,244,51,15,3,97,49,Low
41518,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,40,50,30,90,33,1003,39,10,10,77,32,Low
41518,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,473,43,0,47,46,11,Low
41518,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,19,848,29,5,18,51,17,Low
41518,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,803,35,6,25,62,18,Low
41518,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,20,482,30,5,19,53,17,Low
41518,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,100,60,160,99,798,150,32,129,265,63,High
41518,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,60,90,60,150,96,666,134,29,120,245,53,High
41518,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,30,50,25,823,36,7,25,65,19,Low
41518,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,70,50,120,61,579,79,20,70,149,32,Medium
41518,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,90,30,150,52,509,74,47,-4,134,77,Medium
41518,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,70,100,50,170,57,469,80,18,27,146,62,Medium
41518,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,80,50,130,43,424,64,13,42,114,36,Medium
41518,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,50,10,90,45,409,57,17,9,109,51,Low
41518,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,70,40,120,53,410,72,17,42,133,44,Medium
41518,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,150,90,290,155,1280,155,43,129,330,68,High
41518,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,70,40,100,57,349,94,17,80,161,40,Medium
41518,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,30,40,30,70,46,454,67,14,46,120,36,Medium
41518,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,60,10,100,62,612,87,56,3,159,85,Medium
41518,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,80,140,100,220,103,1130,155,33,135,275,64,High
41518,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,60,50,100,48,834,71,13,70,127,24,Medium
41518,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,120,80,200,68,445,99,21,83,178,43,Medium
41518,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,160,60,270,93,692,130,84,24,238,114,High
41518,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,30,40,30,70,33,577,43,10,31,81,22,Low
41518,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,60,80,30,140,67,391,82,25,34,159,59,Medium
41518,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,100,70,170,83,1063,99,25,79,194,46,High
41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,140,110,260,161,1267,161,45,137,343,69,High
41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,60,30,90,51,503,71,46,-7,130,76,Medium
41548,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,60,50,90,52,405,71,17,39,131,45,Medium
41548,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,30,50,30,80,54,404,66,20,19,128,53,Medium
41548,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,30,50,40,80,54,1037,64,16,40,126,37,Medium
41548,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,90,80,140,90,572,115,29,110,218,41,High
41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,180,170,280,76,580,111,21,117,199,32,High
41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,100,160,130,260,72,650,110,23,83,194,54,High
41548,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,120,180,160,300,123,915,179,34,197,322,46,High
41548,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,30,50,50,80,39,541,51,12,40,96,24,Low
41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,160,150,260,108,971,157,30,172,282,41,High
41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,150,140,240,123,915,179,34,197,322,46,High
41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,20,40,40,60,39,541,51,12,40,96,24,Low
41548,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,130,120,210,108,971,157,30,172,282,41,High
41548,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,50,80,80,130,76,580,111,21,116,199,33,High
41548,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,50,80,50,130,72,650,110,23,82,194,55,High
41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,370,520,420,890,257,1662,341,84,332,637,117,High
41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,340,370,300,710,239,1755,239,66,221,509,90,High
41548,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,220,160,370,154,1132,213,50,178,391,93,High
41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,190,160,300,122,789,176,39,171,318,61,High
41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,280,210,480,257,1662,341,84,332,637,117,High
41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,90,150,130,240,122,789,176,39,169,318,62,High
41548,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,170,170,110,340,239,1755,239,66,221,509,90,High
41548,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,170,230,130,400,255,1756,312,96,272,604,129,High
41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,50,70,23,800,35,6,27,62,17,Low
41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,60,60,60,0,430,43,0,46,46,12,Low
41548,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,30,40,21,846,31,5,22,55,16,Low
41548,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,30,60,31,1000,37,9,10,72,30,Low
41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,10,10,10,10,598,13,3,-3,25,15,Low
41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,20,60,30,80,45,320,64,41,-9,116,70,Medium
41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,60,20,10,80,86,1698,23,26,-39,116,49,Medium
41548,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,20,40,30,60,39,244,53,12,19,98,40,Low
41548,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,10,20,0,30,25,209,31,9,-16,60,42,Low
41548,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,10,30,10,40,34,240,43,12,-4,82,46,Low
41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,90,140,40,881,59,11,53,106,23,Low
41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,80,80,110,32,833,47,8,42,84,19,Low
41548,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,100,70,170,79,593,98,30,52,189,63,Medium
41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,80,70,130,65,1053,77,20,52,151,42,Medium
41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,0,30,30,30,21,480,32,5,24,56,16,Low
41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,27,859,39,7,30,70,19,Low
41548,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,50,90,60,140,82,788,123,27,96,218,58,High
41548,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,50,100,80,150,91,656,127,28,113,232,51,High
41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,240,190,470,161,1267,161,45,137,343,69,High
41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,100,70,170,54,404,66,20,18,128,54,Medium
41548,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,60,110,52,405,71,17,39,131,45,Medium
41548,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,70,60,100,43,419,64,13,42,114,36,Medium
41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,30,110,51,503,71,46,-7,130,76,Medium
41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,80,80,120,60,329,99,18,85,169,42,Medium
41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,60,90,48,851,70,13,67,126,25,Medium
41548,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,20,50,40,70,46,449,67,14,45,120,37,Medium
41548,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,50,0,90,60,606,84,54,0,153,84,Medium
41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,140,120,250,80,1055,94,24,71,185,46,Medium
41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,20,50,50,70,22,573,29,7,15,54,19,Low
41548,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,40,80,50,120,56,385,70,21,22,134,55,Medium
41548,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,60,230,96,683,134,87,27,245,116,High
41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,120,100,200,86,547,116,28,91,215,55,High
41548,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,40,50,30,90,79,593,98,30,50,189,64,Medium
41548,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,30,50,50,80,65,1053,77,20,52,151,42,Medium
41548,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,60,50,100,40,881,59,11,53,106,23,Low
41548,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,40,60,24,806,36,6,27,64,18,Low
41548,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,90,40,130,60,606,84,54,1,153,83,Medium
41548,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,30,60,50,90,47,375,64,15,31,118,43,Medium
41548,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,130,260,125,1119,188,41,171,334,73,High
41548,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,0,20,20,20,22,573,29,7,15,54,19,Low
41548,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,30,30,20,60,56,385,70,21,24,134,54,Medium
41548,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,40,50,40,90,80,1055,94,24,71,185,46,Medium
41548,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,60,50,100,38,871,56,10,52,100,21,Low
41548,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,70,60,120,48,851,70,13,68,126,24,Medium
41548,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,50,210,96,683,134,87,27,245,116,High
41548,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,110,90,180,86,547,116,28,89,215,56,High
41548,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,60,110,90,170,82,788,123,27,95,218,59,High
41548,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,70,110,90,180,91,656,127,28,113,232,51,High
41548,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,30,20,60,54,404,66,20,19,128,53,Medium
41548,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,50,50,70,27,859,39,7,30,70,19,Low
41548,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,30,50,21,480,32,5,22,56,17,Low
41548,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,30,100,51,542,65,46,-16,124,76,Medium
41548,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,160,120,300,161,1267,161,45,137,343,69,High
41548,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,50,350,330,400,72,-3004,402,23,516,505,54,High
41548,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,10,30,20,40,34,240,43,12,-4,82,46,Low
41548,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,30,50,21,846,31,5,21,55,17,Low
41548,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,40,40,0,430,43,0,47,46,11,Low
41548,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,30,60,30,90,45,320,64,41,-10,116,71,Medium
41548,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,10,30,10,40,25,209,31,9,-18,60,43,Low
41548,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,30,60,60,90,49,310,71,15,49,128,38,Medium
41548,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,30,60,50,90,45,447,69,14,36,121,45,Medium
41548,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,140,150,70,290,255,1622,258,96,191,547,129,High
41548,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,130,-50,-100,80,239,4360,-75,74,-252,175,95,Medium
41548,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,110,170,140,280,108,971,157,30,171,282,42,High
41548,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,130,190,160,320,123,915,179,34,199,322,45,High
41548,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,80,120,100,200,76,580,111,21,116,199,33,High
41548,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-60,-170,50,125,3142,-56,113,-300,74,146,Low
41548,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,210,510,450,720,239,1197,526,66,646,815,91,High
41548,East,Major Market,Colombian,Beans,Coffee,New York,Regular,210,330,230,540,260,2548,390,91,367,693,143,High
41548,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,80,130,110,210,103,564,133,33,129,251,46,High
41548,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,90,60,150,79,593,98,30,50,189,64,Medium
41548,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,70,90,80,160,48,829,71,13,70,127,24,Medium
41548,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,90,80,160,48,851,70,13,67,126,25,Medium
41548,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,60,10,90,60,-762,84,54,1,153,83,Medium
41548,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,30,70,70,100,60,329,99,18,86,169,41,Medium
41548,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,20,40,40,60,46,449,67,14,45,120,37,Medium
41548,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,30,40,21,846,31,5,21,55,17,Low
41548,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,10,40,30,50,31,1000,37,9,9,72,31,Low
41548,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,110,80,160,45,447,69,14,34,121,46,Medium
41548,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,110,40,10,150,86,1698,23,26,-39,116,49,Medium
41548,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,10,20,10,30,25,-466,31,9,-18,60,43,Low
41548,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,20,40,10,60,45,320,64,41,-9,116,70,Medium
41548,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,20,30,20,50,39,244,53,12,21,98,39,Low
41548,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,40,70,50,110,56,385,70,21,24,134,54,Medium
41548,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,120,40,200,96,683,134,87,25,245,117,High
41548,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,130,160,140,290,90,572,115,29,110,218,41,High
41548,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,60,60,90,27,859,39,7,31,70,18,Low
41548,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,50,80,70,130,91,-1785,127,28,113,232,51,High
41548,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,0,30,30,30,21,480,32,5,22,56,17,Low
41548,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,50,80,60,130,82,788,123,27,96,218,58,High
41548,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,30,80,70,110,52,405,71,17,39,131,45,Medium
41548,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,60,50,90,43,419,64,13,42,114,36,Medium
41548,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,350,420,340,770,239,1246,281,74,275,554,96,High
41548,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,40,90,80,130,39,541,51,12,39,96,25,Low
41548,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,50,110,72,-868,110,23,82,194,55,High
41548,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,70,120,100,190,123,915,179,34,197,322,46,High
41548,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,80,80,120,76,580,111,21,116,199,33,High
41548,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,10,40,20,50,45,320,64,41,-9,116,70,Medium
41548,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,10,30,20,40,39,244,53,12,21,98,39,Low
41548,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,0,20,10,20,25,209,31,9,-18,60,43,Low
41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,60,60,90,49,310,71,15,49,128,38,Medium
41548,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,20,70,60,90,45,447,69,14,34,121,46,Medium
41548,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,60,20,0,80,86,1698,23,26,-40,116,50,Medium
41548,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,80,130,110,210,103,564,133,33,129,251,46,High
41548,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,20,60,60,80,40,881,59,11,55,106,22,Low
41548,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,90,110,90,200,65,1053,77,20,53,151,41,Medium
41548,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,100,80,150,47,375,64,15,33,118,42,Medium
41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,160,120,260,79,593,98,30,50,189,64,Medium
41548,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,20,40,40,60,32,833,47,8,42,84,19,Low
41548,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,50,90,80,140,123,915,179,34,199,322,45,High
41548,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,50,50,80,76,580,111,21,117,199,32,High
41548,West,Major Market,Green Tea,Leaves,Tea,California,Regular,20,60,50,80,72,650,110,23,83,194,54,High
41548,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,130,120,210,108,971,157,30,171,282,42,High
41548,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,190,220,170,410,239,1246,281,74,276,554,95,High
41548,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,20,40,40,60,39,541,51,12,39,96,25,Low
41548,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,50,270,125,898,173,113,40,318,146,High
41548,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,230,320,240,550,257,1662,341,84,334,637,116,High
41548,West,Major Market,Amaretto,Beans,Coffee,California,Regular,170,-20,-60,150,122,2555,-13,39,-110,116,61,Medium
41548,West,Major Market,Colombian,Beans,Coffee,California,Regular,380,580,470,960,260,2548,390,91,367,693,143,High
41548,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,220,-30,-100,190,154,3654,-24,50,-174,139,93,Medium
41548,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,210,220,160,430,239,1755,239,66,221,509,90,High
41548,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,110,180,130,290,257,1662,341,84,332,637,117,High
41548,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,110,120,80,230,239,1755,239,66,221,509,90,High
41548,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,110,-110,-170,0,255,7058,-255,96,-539,22,129,Low
41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,90,150,60,240,125,898,173,113,39,318,147,High
41548,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,170,120,290,154,1132,213,50,178,391,93,High
41548,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,90,150,130,240,122,789,176,39,169,318,62,High
41548,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,20,30,21,846,31,5,21,55,17,Low
41548,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,30,40,23,800,35,6,25,62,18,Low
41548,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,30,100,34,240,43,12,-3,82,45,Low
41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,60,50,90,31,1000,37,9,10,72,30,Low
41548,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,30,30,0,430,43,0,47,46,11,Low
41548,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,0,20,20,20,21,480,32,5,24,56,16,Low
41548,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,30,60,50,90,82,788,123,27,95,218,59,High
41548,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,40,60,50,100,91,656,127,28,113,232,51,High
41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,10,30,30,40,25,820,36,7,25,65,19,Low
41548,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,60,100,90,160,90,572,115,29,108,218,42,High
41548,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,60,40,100,54,404,66,20,18,128,54,Medium
41548,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,30,70,60,100,52,405,71,17,40,131,44,Medium
41548,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,150,110,290,161,1267,161,45,135,343,70,High
41548,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,70,100,50,170,51,503,71,46,-7,130,76,Medium
41548,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,80,130,90,210,60,463,84,19,31,153,63,Medium
41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,100,80,150,43,419,64,13,43,114,35,Medium
41548,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,20,50,40,70,60,329,99,18,85,169,42,Medium
41548,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,30,30,50,46,449,67,14,46,120,36,Medium
